,Date,Home_Team,Away_Team,Spread_Result,Line,O/U_Result
14179,2016-12-01,BRK,MIL,,-5.5,
14180,2016-12-03,MIL,BRK,,,
14181,2016-12-05,MIL,SAS,,,
14182,2016-12-07,MIL,POR,,,
14183,2016-12-09,MIL,ATL,,,
14184,2016-12-10,WAS,MIL,,4.5,
14185,2016-12-12,TOR,MIL,,8.0,
14186,2016-12-15,MIL,CHI,,,
14187,2016-12-16,CHI,MIL,,5.5,
14188,2016-12-20,MIL,CLE,,,
14189,2016-12-21,CLE,MIL,,6.0,
14190,2016-12-23,MIL,WAS,,,
14191,2016-12-26,WAS,MIL,,3.5,
14192,2016-12-28,DET,MIL,,3.5,
14193,2016-12-30,MIN,MIL,,1.5,
14194,2016-12-31,CHI,MIL,,3.5,
14195,2017-01-02,MIL,OKC,,,
14196,2017-01-04,NYK,MIL,,-3.5,
14197,2017-01-06,MIL,NYK,,,
14198,2017-01-08,MIL,WAS,,,
14199,2017-01-10,SAS,MIL,,10.0,
14200,2017-01-13,MIL,MIA,,,
14201,2017-01-15,ATL,MIL,,4.0,
14202,2017-01-16,MIL,PHI,,,
14203,2017-01-18,HOU,MIL,,6.5,
14204,2017-01-20,ORL,MIL,,-3.5,
14205,2017-01-21,MIA,MIL,,-2.0,
14206,2017-01-23,MIL,HOU,,,
14207,2017-01-25,MIL,PHI,,,
14208,2017-01-27,TOR,MIL,,6.0,
14209,2017-01-28,MIL,BOS,,,
14210,2017-02-01,UTA,MIL,,8.0,
14211,2017-02-03,DEN,MIL,,3.0,
14212,2017-02-04,PHO,MIL,,-1.5,
14213,2017-02-08,MIL,MIA,,,
14214,2017-02-10,MIL,LAL,,,
14215,2017-02-11,IND,MIL,,6.0,
14216,2017-02-13,MIL,DET,,,
14217,2017-02-15,BRK,MIL,,-5.0,
14218,2017-02-24,MIL,UTA,,,
14219,2017-02-26,MIL,PHO,,,
14220,2017-02-27,CLE,MIL,,9.5,
14221,2017-03-01,MIL,DEN,,,
14222,2017-03-03,MIL,LAC,,,
14223,2017-03-04,MIL,TOR,,,
14224,2017-03-06,PHI,MIL,,-5.5,
14225,2017-03-08,MIL,NYK,,,
14226,2017-03-10,MIL,IND,,,
14227,2017-03-11,MIL,MIN,,,
14228,2017-03-13,MEM,MIL,,4.0,
14229,2017-03-15,LAC,MIL,,7.0,
14230,2017-03-17,LAL,MIL,,-7.5,
14231,2017-03-18,GSW,MIL,,10.0,
14232,2017-03-21,POR,MIL,,4.0,
14233,2017-03-22,SAC,MIL,,-5.5,
14234,2017-03-24,MIL,ATL,,,
14235,2017-03-26,MIL,CHI,,,
14236,2017-03-28,CHO,MIL,,4.0,
14237,2017-03-29,BOS,MIL,,7.5,
14238,2017-03-31,MIL,DET,,,
14239,2017-04-02,MIL,DAL,,,
14240,2017-04-04,OKC,MIL,,6.0,
14241,2017-04-06,IND,MIL,,4.5,
14242,2017-04-08,PHI,MIL,,-7.0,
14243,2017-04-10,MIL,CHO,,,
14244,2017-04-12,BOS,MIL,,13.5,
14245,2017-04-15,TOR,MIL,,7.5,
14246,2017-04-18,TOR,MIL,,8.0,
14247,2017-04-20,MIL,TOR,,,
14248,2017-04-22,MIL,TOR,,,
14249,2017-04-24,TOR,MIL,,6.0,
14250,2017-04-27,MIL,TOR,,,
14251,2017-10-18,BOS,MIL,,,
14252,2017-10-20,MIL,CLE,,,
14253,2017-10-21,MIL,POR,,,
14254,2017-10-23,MIL,CHO,,,
14255,2017-10-26,MIL,BOS,,,
14256,2017-10-29,ATL,MIL,,,
14257,2017-10-31,MIL,OKC,,,
14258,2017-11-01,CHO,MIL,,4.0,
14259,2017-11-03,DET,MIL,,1.5,
14260,2017-11-07,CLE,MIL,,5.0,
14261,2017-11-10,SAS,MIL,,4.5,
14262,2017-11-11,MIL,LAL,,,
14263,2017-11-13,MIL,MEM,,,
14264,2017-11-15,MIL,DET,,,
14265,2017-11-18,DAL,MIL,,-6.0,
14266,2017-11-20,MIL,WAS,,,
14267,2017-11-22,PHO,MIL,,-2.0,
14268,2017-11-25,UTA,MIL,,-2.0,
14269,2017-11-28,SAC,MIL,,-6.5,
14270,2017-11-30,POR,MIL,,4.5,
14271,2017-12-02,MIL,SAC,,,
14272,2017-12-04,BOS,MIL,,4.5,
14273,2017-12-06,MIL,DET,,,
14274,2017-12-08,MIL,DAL,,,
14275,2017-12-09,MIL,UTA,,,
14276,2017-12-13,NOP,MIL,,2.5,
14277,2017-12-15,MIL,CHI,,,
14278,2017-12-16,HOU,MIL,,10.5,
14279,2017-12-19,MIL,CLE,,,
14280,2017-12-22,MIL,CHO,,,
14281,2017-12-23,CHO,MIL,,4.5,
14282,2017-12-26,MIL,CHI,,,
14283,2017-12-28,MIL,MIN,,,
14284,2017-12-29,OKC,MIL,,6.0,
14285,2018-01-01,TOR,MIL,,6.0,
14286,2018-01-03,MIL,IND,,,
14287,2018-01-05,MIL,TOR,,,
14288,2018-01-06,WAS,MIL,,3.0,
14289,2018-01-08,IND,MIL,,1.5,
14290,2018-01-10,MIL,ORL,,,
14291,2018-01-12,MIL,GSW,,,
14292,2018-01-14,MIA,MIL,,2.0,
14293,2018-01-15,WAS,MIL,,5.5,
14294,2018-01-17,MIL,MIA,,,
14295,2018-01-20,PHI,MIL,,7.5,
14296,2018-01-22,MIL,PHO,,,
14297,2018-01-26,MIL,BRK,,,
14298,2018-01-28,CHI,MIL,,-2.5,
14299,2018-01-29,MIL,PHI,,,
14300,2018-02-01,MIN,MIL,,6.0,
14301,2018-02-02,MIL,NYK,,,
14302,2018-02-04,BRK,MIL,,-4.5,
14303,2018-02-06,NYK,MIL,,1.5,
14304,2018-02-09,MIA,MIL,,1.5,
14305,2018-02-10,ORL,MIL,,-5.0,
14306,2018-02-13,MIL,ATL,,,
14307,2018-02-15,MIL,DEN,,,
14308,2018-02-23,TOR,MIL,,7.0,
14309,2018-02-25,MIL,NOP,,,
14310,2018-02-27,MIL,WAS,,,
14311,2018-02-28,DET,MIL,,1.0,
14312,2018-03-02,MIL,IND,,,
14313,2018-03-04,MIL,PHI,,,
14314,2018-03-05,IND,MIL,,2.5,
14315,2018-03-07,MIL,HOU,,,
14316,2018-03-09,MIL,NYK,,,
14317,2018-03-12,MEM,MIL,,-7.5,
14318,2018-03-14,ORL,MIL,,-10.0,
14319,2018-03-17,MIL,ATL,,,
14320,2018-03-19,CLE,MIL,,3.0,
14321,2018-03-21,MIL,LAC,,,
14322,2018-03-23,CHI,MIL,,-4.5,
14323,2018-03-25,MIL,SAS,,,
14324,2018-03-27,LAC,MIL,,3.0,
14325,2018-03-29,GSW,MIL,,4.0,
14326,2018-03-30,LAL,MIL,,-1.5,
14327,2018-04-01,DEN,MIL,,6.0,
14328,2018-04-03,MIL,BOS,,,
14329,2018-04-05,MIL,BRK,,,
14330,2018-04-07,NYK,MIL,,-6.0,
14331,2018-04-09,MIL,ORL,,,
14332,2018-04-11,PHI,MIL,,6.0,
14333,2018-04-15,BOS,MIL,,4.0,
14334,2018-04-17,BOS,MIL,,1.0,
14335,2018-04-20,MIL,BOS,,,
14336,2018-04-22,MIL,BOS,,,
14337,2018-04-24,BOS,MIL,,4.5,
14338,2018-04-26,MIL,BOS,,,
14339,2018-04-28,BOS,MIL,,5.0,
14340,2018-10-17,CHO,MIL,,,
14341,2018-10-19,MIL,IND,,,
14342,2018-10-22,MIL,NYK,,,
14343,2018-10-24,MIL,PHI,,,
14344,2018-10-26,MIN,MIL,,,
14345,2018-10-27,MIL,ORL,,,
14346,2018-10-29,MIL,TOR,,,
14347,2018-11-01,BOS,MIL,,,
14348,2018-11-04,MIL,SAC,,,
14349,2018-11-06,POR,MIL,,,
14350,2018-11-08,GSW,MIL,,,
14351,2018-11-10,LAC,MIL,,,
14352,2018-11-11,DEN,MIL,,,
14353,2018-11-14,MIL,MEM,,,
14354,2018-11-16,MIL,CHI,,,
14355,2018-11-19,MIL,DEN,,,
14356,2018-11-21,MIL,POR,,,
14357,2018-11-23,MIL,PHO,,,
14358,2018-11-24,MIL,SAS,,,
14359,2018-11-26,CHO,MIL,,,
14360,2018-11-28,MIL,CHI,,,
14361,2018-12-01,NYK,MIL,,,
14362,2018-12-05,MIL,DET,,,
14363,2018-12-07,MIL,GSW,,,
14364,2018-12-09,TOR,MIL,,,
14365,2018-12-10,MIL,CLE,,,
14366,2018-12-12,IND,MIL,,,
14367,2018-12-14,CLE,MIL,,,
14368,2018-12-17,DET,MIL,,,
14369,2018-12-19,MIL,NOP,,,
14370,2018-12-21,BOS,MIL,,,
14371,2018-12-22,MIA,MIL,,,
14372,2018-12-25,NYK,MIL,,,
14373,2018-12-27,MIL,NYK,,,
14374,2018-12-29,MIL,BRK,,,
14375,2019-01-01,MIL,DET,,,
14376,2019-01-04,MIL,ATL,,,
14377,2019-01-05,MIL,TOR,,,
14378,2019-01-07,MIL,UTA,,,
14379,2019-01-09,HOU,MIL,,,
14380,2019-01-11,WAS,MIL,,,
14381,2019-01-13,ATL,MIL,,,
14382,2019-01-15,MIL,MIA,,,
14383,2019-01-16,MEM,MIL,,,
14384,2019-01-19,ORL,MIL,,,
14385,2019-01-21,MIL,DAL,,,
14386,2019-01-25,MIL,CHO,,,
14387,2019-01-27,OKC,MIL,,,
14388,2019-01-29,DET,MIL,,,
14389,2019-01-31,TOR,MIL,,,
14390,2019-02-02,WAS,MIL,,,
14391,2019-02-04,BRK,MIL,,,
14392,2019-02-06,MIL,WAS,,,
14393,2019-02-08,DAL,MIL,,,
14394,2019-02-09,MIL,ORL,,,
14395,2019-02-11,CHI,MIL,,,
14396,2019-02-13,IND,MIL,,,
14397,2019-02-21,MIL,BOS,,,
14398,2019-02-23,MIL,MIN,,,
14399,2019-02-25,CHI,MIL,,,
14400,2019-02-27,SAC,MIL,,,
14401,2019-03-01,LAL,MIL,,,
14402,2019-03-02,UTA,MIL,,,
14403,2019-03-04,PHO,MIL,,,
14404,2019-03-07,MIL,IND,,,
14405,2019-03-09,MIL,CHO,,,
14406,2019-03-10,SAS,MIL,,,
14407,2019-03-12,NOP,MIL,,,
14408,2019-03-15,MIA,MIL,,,
14409,2019-03-17,MIL,PHI,,,
14410,2019-03-19,MIL,LAL,,,
14411,2019-03-20,CLE,MIL,,,
14412,2019-03-22,MIL,MIA,,,
14413,2019-03-24,MIL,CLE,,,
14414,2019-03-26,MIL,HOU,,,
14415,2019-03-28,MIL,LAC,,,
14416,2019-03-31,ATL,MIL,,,
14417,2019-04-01,BRK,MIL,,,
14418,2019-04-04,PHI,MIL,,,
14419,2019-04-06,MIL,BRK,,,
14420,2019-04-07,MIL,ATL,,,
14421,2019-04-10,MIL,OKC,,,
14422,2019-04-14,MIL,DET,,,
14423,2019-04-17,MIL,DET,,,
14424,2019-04-20,DET,MIL,,,
14425,2019-04-22,DET,MIL,,,
14426,2019-04-28,MIL,BOS,,,
14427,2019-04-30,MIL,BOS,,,
14428,2019-05-03,BOS,MIL,,,
14429,2019-05-06,BOS,MIL,,,
14430,2019-05-08,MIL,BOS,,,
14431,2019-05-15,MIL,TOR,,,
14432,2019-05-17,MIL,TOR,,,
14433,2019-05-19,TOR,MIL,,,
14434,2019-05-21,TOR,MIL,,,
14435,2019-05-23,MIL,TOR,,,
14436,2019-05-25,TOR,MIL,,,
14437,2019-10-24,HOU,MIL,,,
14438,2019-10-26,MIL,MIA,,,
14439,2019-10-28,MIL,CLE,,,
14440,2019-10-30,BOS,MIL,,,
14441,2019-11-01,ORL,MIL,,,
14442,2019-11-02,MIL,TOR,,,
14443,2019-11-04,MIN,MIL,,,
14444,2019-11-06,LAC,MIL,,,
14445,2019-11-08,UTA,MIL,,,
14446,2019-11-10,OKC,MIL,,,
14447,2019-11-14,MIL,CHI,,,
14448,2019-11-16,IND,MIL,,,
14449,2019-11-18,CHI,MIL,,,
14450,2019-11-20,ATL,MIL,,,
14451,2019-11-21,MIL,POR,,,
14452,2019-11-23,MIL,DET,,,
14453,2019-11-25,MIL,UTA,,,
14454,2019-11-27,MIL,ATL,,,
14455,2019-11-29,CLE,MIL,,,
14456,2019-11-30,MIL,CHO,,,
14457,2019-12-02,MIL,NYK,,,
14458,2019-12-04,DET,MIL,,,
14459,2019-12-06,MIL,LAC,,,
14460,2019-12-09,MIL,ORL,,,
14461,2019-12-11,MIL,NOP,,,
14462,2019-12-13,MEM,MIL,,,
14463,2019-12-14,MIL,CLE,,,
14464,2019-12-16,MIL,DAL,,,
14465,2019-12-19,MIL,LAL,,,
14466,2019-12-21,NYK,MIL,,,
14467,2019-12-22,MIL,IND,,,
14468,2019-12-25,PHI,MIL,,,
14469,2019-12-27,ATL,MIL,,,
14470,2019-12-28,MIL,ORL,,,
14471,2019-12-30,CHI,MIL,,,
14472,2020-01-01,MIL,MIN,,,
14473,2020-01-04,MIL,SAS,,,
14474,2020-01-06,SAS,MIL,,,
14475,2020-01-08,GSW,MIL,,,
14476,2020-01-10,SAC,MIL,,,
14477,2020-01-11,POR,MIL,,,
14478,2020-01-14,MIL,NYK,,,
14479,2020-01-16,MIL,BOS,,,
14480,2020-01-18,BRK,MIL,,,
14481,2020-01-20,MIL,CHI,,,
14482,2020-01-24,CHO,MIL,,,
14483,2020-01-28,MIL,WAS,,,
14484,2020-01-31,MIL,DEN,,,
14485,2020-02-02,MIL,PHO,,,
14486,2020-02-04,NOP,MIL,,,
14487,2020-02-06,MIL,PHI,,,
14488,2020-02-08,ORL,MIL,,,
14489,2020-02-10,MIL,SAC,,,
14490,2020-02-12,IND,MIL,,,
14491,2020-02-20,DET,MIL,,,
14492,2020-02-22,MIL,PHI,,,
14493,2020-02-24,WAS,MIL,,,
14494,2020-02-25,TOR,MIL,,,
14495,2020-02-28,MIL,OKC,,,
14496,2020-03-01,CHO,MIL,,,
14497,2020-03-02,MIA,MIL,,,
14498,2020-03-04,MIL,IND,,,
14499,2020-03-06,LAL,MIL,,,
14500,2020-03-08,PHO,MIL,,,
14501,2020-03-09,DEN,MIL,,,
14502,2020-07-31,MIL,BOS,,,
14503,2020-08-02,HOU,MIL,,,
14504,2020-08-04,MIL,BRK,,,
14505,2020-08-06,MIL,MIA,,,
14506,2020-08-08,DAL,MIL,,,
14507,2020-08-10,MIL,TOR,,,
14508,2020-08-11,WAS,MIL,,,
14509,2020-08-13,MEM,MIL,,,
14510,2020-08-18,MIL,ORL,,,
14511,2020-08-20,MIL,ORL,,,
14512,2020-08-22,ORL,MIL,,,
14513,2020-08-24,ORL,MIL,,,
14514,2020-08-29,MIL,ORL,,,
14515,2020-08-31,MIL,MIA,,,
14516,2020-09-02,MIL,MIA,,,
14517,2020-09-04,MIA,MIL,,,
14518,2020-09-06,MIA,MIL,,,
14519,2020-09-08,MIL,MIA,,,
14520,2020-12-23,BOS,MIL,,,
14521,2020-12-25,MIL,GSW,,,
14522,2020-12-27,NYK,MIL,,,
14523,2020-12-29,MIA,MIL,,,
14524,2020-12-30,MIA,MIL,,,
14525,2021-01-01,MIL,CHI,,,
14526,2021-01-04,MIL,DET,,,
14527,2021-01-06,MIL,DET,,,
14528,2021-01-08,MIL,UTA,,,
14529,2021-01-09,MIL,CLE,,,
14530,2021-01-11,ORL,MIL,,,
14531,2021-01-13,DET,MIL,,,
14532,2021-01-15,MIL,DAL,,,
14533,2021-01-18,BRK,MIL,,,
14534,2021-01-21,MIL,LAL,,,
14535,2021-01-24,MIL,ATL,,,
14536,2021-01-27,TOR,MIL,,,
14537,2021-01-29,NOP,MIL,,,
14538,2021-01-30,CHO,MIL,,,
14539,2021-02-01,MIL,POR,,,
14540,2021-02-03,MIL,IND,,,
14541,2021-02-05,CLE,MIL,,,
14542,2021-02-06,CLE,MIL,,,
14543,2021-02-08,DEN,MIL,,,
14544,2021-02-10,PHO,MIL,,,
14545,2021-02-12,UTA,MIL,,,
14546,2021-02-14,OKC,MIL,,,
14547,2021-02-16,MIL,TOR,,,
14548,2021-02-18,MIL,TOR,,,
14549,2021-02-19,MIL,OKC,,,
14550,2021-02-21,MIL,SAC,,,
14551,2021-02-23,MIL,MIN,,,
14552,2021-02-25,MIL,NOP,,,
14553,2021-02-28,MIL,LAC,,,
14554,2021-03-02,MIL,DEN,,,
14555,2021-03-04,MEM,MIL,,,
14556,2021-03-11,MIL,NYK,,,
14557,2021-03-13,WAS,MIL,,,
14558,2021-03-15,WAS,MIL,,,
14559,2021-03-17,PHI,MIL,,,
14560,2021-03-20,MIL,SAS,,,
14561,2021-03-22,MIL,IND,,,
14562,2021-03-24,MIL,BOS,,,
14563,2021-03-26,MIL,BOS,,,
14564,2021-03-27,MIL,NYK,,,
14565,2021-03-29,LAC,MIL,,,
14566,2021-03-31,LAL,MIL,,,
14567,2021-04-02,POR,MIL,,,
14568,2021-04-03,SAC,MIL,,,
14569,2021-04-06,GSW,MIL,,,
14570,2021-04-08,DAL,MIL,,,
14571,2021-04-09,MIL,CHO,,,
14572,2021-04-11,ORL,MIL,,,
14573,2021-04-14,MIN,MIL,,,
14574,2021-04-15,ATL,MIL,,,
14575,2021-04-17,MIL,MEM,,,
14576,2021-04-19,MIL,PHO,,,
14577,2021-04-22,MIL,PHI,,,
14578,2021-04-24,MIL,PHI,,,
14579,2021-04-25,ATL,MIL,,,
14580,2021-04-27,CHO,MIL,,,
14581,2021-04-29,HOU,MIL,,,
14582,2021-04-30,CHI,MIL,,,
14583,2021-05-02,MIL,BRK,,,
14584,2021-05-04,MIL,BRK,,,
14585,2021-05-05,MIL,WAS,,,
14586,2021-05-07,MIL,HOU,,,
14587,2021-05-10,SAS,MIL,,,
14588,2021-05-11,MIL,ORL,,,
14589,2021-05-13,IND,MIL,,,
14590,2021-05-15,MIL,MIA,,,
14591,2021-05-16,CHI,MIL,,,
14592,2021-05-22,MIL,MIA,,,
14593,2021-05-24,MIL,MIA,,,
14594,2021-05-27,MIA,MIL,,,
14595,2021-05-29,MIA,MIL,,,
14596,2021-06-05,BRK,MIL,,,
14597,2021-06-07,BRK,MIL,,,
14598,2021-06-10,MIL,BRK,,,
14599,2021-06-13,MIL,BRK,,,
14600,2021-06-15,BRK,MIL,,,
14601,2021-06-17,MIL,BRK,,,
14602,2021-06-19,BRK,MIL,,,
14603,2021-06-23,MIL,ATL,,,
14604,2021-06-25,MIL,ATL,,,
14605,2021-06-27,ATL,MIL,,,
14606,2021-06-29,ATL,MIL,,,
14607,2021-07-01,MIL,ATL,,,
14608,2021-07-03,ATL,MIL,,,
14609,2021-07-06,PHO,MIL,,,
14610,2021-07-08,PHO,MIL,,,
14611,2021-07-11,MIL,PHO,,,
14612,2021-07-14,MIL,PHO,,,
14613,2021-07-17,PHO,MIL,,,
14614,2021-07-20,MIL,PHO,,,
14615,2021-10-19,MIL,BRK,,,
14616,2021-10-21,MIA,MIL,,,
14617,2021-10-23,SAS,MIL,,,
14618,2021-10-25,IND,MIL,,,
14619,2021-10-27,MIL,MIN,,,
14620,2021-10-30,MIL,SAS,,,
14621,2021-10-31,MIL,UTA,,,
14622,2021-11-02,DET,MIL,,,
14623,2021-11-05,MIL,NYK,,,
14624,2021-11-07,WAS,MIL,,,
14625,2021-11-09,PHI,MIL,,,
14626,2021-11-10,NYK,MIL,,,
14627,2021-11-12,BOS,MIL,,,
14628,2021-11-14,ATL,MIL,,,
14629,2021-11-17,MIL,LAL,,,
14630,2021-11-19,MIL,OKC,,,
14631,2021-11-20,MIL,ORL,,,
14632,2021-11-22,MIL,ORL,,,
14633,2021-11-24,MIL,DET,,,
14634,2021-11-26,DEN,MIL,,,
14635,2021-11-28,IND,MIL,,,
14636,2021-12-01,MIL,CHO,,,
14637,2021-12-02,TOR,MIL,,,
14638,2021-12-04,MIL,MIA,,,
14639,2021-12-06,MIL,CLE,,,
14640,2021-12-08,MIA,MIL,,,
14641,2021-12-10,HOU,MIL,,,
14642,2021-12-12,NYK,MIL,,,
14643,2021-12-13,BOS,MIL,,,
14644,2021-12-15,MIL,IND,,,
14645,2021-12-17,NOP,MIL,,,
14646,2021-12-18,MIL,CLE,,,
14647,2021-12-22,MIL,HOU,,,
14648,2021-12-23,DAL,MIL,,,
14649,2021-12-25,MIL,BOS,,,
14650,2021-12-28,ORL,MIL,,,
14651,2021-12-30,ORL,MIL,,,
14652,2022-01-01,MIL,NOP,,,
14653,2022-01-03,MIL,DET,,,
14654,2022-01-05,MIL,TOR,,,
14655,2022-01-07,BRK,MIL,,,
14656,2022-01-08,CHO,MIL,,,
14657,2022-01-10,CHO,MIL,,,
14658,2022-01-13,MIL,GSW,,,
14659,2022-01-15,MIL,TOR,,,
14660,2022-01-17,ATL,MIL,,,
14661,2022-01-19,MIL,MEM,,,
14662,2022-01-21,MIL,CHI,,,
14663,2022-01-22,MIL,SAC,,,
14664,2022-01-26,CLE,MIL,,,
14665,2022-01-28,MIL,NYK,,,
14666,2022-01-30,MIL,DEN,,,
14667,2022-02-01,MIL,WAS,,,
14668,2022-02-05,POR,MIL,,,
14669,2022-02-06,LAC,MIL,,,
14670,2022-02-08,LAL,MIL,,,
14671,2022-02-10,PHO,MIL,,,
14672,2022-02-14,MIL,POR,,,
14673,2022-02-15,MIL,IND,,,
14674,2022-02-17,MIL,PHI,,,
14675,2022-02-26,MIL,BRK,,,
14676,2022-02-28,MIL,CHO,,,
14677,2022-03-02,MIL,MIA,,,
14678,2022-03-04,CHI,MIL,,,
14679,2022-03-06,MIL,PHO,,,
14680,2022-03-08,OKC,MIL,,,
14681,2022-03-09,MIL,ATL,,,
14682,2022-03-12,GSW,MIL,,,
14683,2022-03-14,UTA,MIL,,,
14684,2022-03-16,SAC,MIL,,,
14685,2022-03-19,MIN,MIL,,,
14686,2022-03-22,MIL,CHI,,,
14687,2022-03-24,MIL,WAS,,,
14688,2022-03-26,MEM,MIL,,,
14689,2022-03-29,PHI,MIL,,,
14690,2022-03-31,BRK,MIL,,,
14691,2022-04-01,MIL,LAC,,,
14692,2022-04-03,MIL,DAL,,,
14693,2022-04-05,CHI,MIL,,,
14694,2022-04-07,MIL,BOS,,,
14695,2022-04-08,DET,MIL,,,
14696,2022-04-10,CLE,MIL,,,
14697,2022-04-17,MIL,CHI,,,
14698,2022-04-20,MIL,CHI,,,
14699,2022-04-22,CHI,MIL,,,
14700,2022-04-24,CHI,MIL,,,
14701,2022-04-27,MIL,CHI,,,
14702,2022-05-01,BOS,MIL,,,
14703,2022-05-03,BOS,MIL,,,
14704,2022-05-07,MIL,BOS,,,
14705,2022-05-09,MIL,BOS,,,
14706,2022-05-11,BOS,MIL,,,
14707,2022-05-13,MIL,BOS,,,
14708,2022-05-15,BOS,MIL,,,
14709,2012-11-02,MIN,SAC,,,
14710,2012-11-04,TOR,MIN,,3.5,
14711,2012-11-05,BRK,MIN,,7.5,
14712,2012-11-07,MIN,ORL,,,
14713,2012-11-09,MIN,IND,,,
14714,2012-11-10,CHI,MIN,,8.0,
14715,2012-11-12,DAL,MIN,,7.0,
14716,2012-11-14,MIN,CHA,,,
14717,2012-11-16,MIN,GSW,,,
14718,2012-11-21,MIN,DEN,,,
14719,2012-11-23,POR,MIN,,1.5,
14720,2012-11-24,GSW,MIN,,3.0,
14721,2012-11-27,SAC,MIN,,1.0,
14722,2012-11-28,LAC,MIN,,9.0,
14723,2012-11-30,MIN,MIL,,,
14724,2012-12-04,PHI,MIN,,3.0,
14725,2012-12-05,BOS,MIN,,5.5,
14726,2012-12-07,MIN,CLE,,,
14727,2012-12-12,MIN,DEN,,,
14728,2012-12-14,NOH,MIN,,-4.5,
14729,2012-12-15,MIN,DAL,,,
14730,2012-12-17,ORL,MIN,,-3.5,
14731,2012-12-18,MIA,MIN,,8.0,
14732,2012-12-20,MIN,OKC,,,
14733,2012-12-23,NYK,MIN,,8.0,
14734,2012-12-26,MIN,HOU,,,
14735,2012-12-29,MIN,PHO,,,
14736,2013-01-02,UTA,MIN,,3.0,
14737,2013-01-03,DEN,MIN,,8.0,
14738,2013-01-05,MIN,POR,,,
14739,2013-01-08,MIN,ATL,,,
14740,2013-01-09,OKC,MIN,,12.5,
14741,2013-01-11,NOH,MIN,,3.0,
14742,2013-01-13,SAS,MIN,,12.5,
14743,2013-01-14,DAL,MIN,,7.5,
14744,2013-01-17,MIN,LAC,,,
14745,2013-01-19,MIN,HOU,,,
14746,2013-01-21,ATL,MIN,,8.0,
14747,2013-01-23,MIN,BRK,,,
14748,2013-01-25,WAS,MIN,,6.5,
14749,2013-01-26,CHA,MIN,,3.0,
14750,2013-01-30,MIN,LAC,,,
14751,2013-02-01,MIN,LAL,,,
14752,2013-02-02,MIN,NOH,,,
14753,2013-02-04,MIN,POR,,,
14754,2013-02-06,MIN,SAS,,,
14755,2013-02-08,MIN,NYK,,,
14756,2013-02-10,MEM,MIN,,8.5,
14757,2013-02-11,CLE,MIN,,7.5,
14758,2013-02-13,MIN,UTA,,,
14759,2013-02-20,MIN,PHI,,,
14760,2013-02-22,OKC,MIN,,14.0,
14761,2013-02-24,MIN,GSW,,,
14762,2013-02-26,PHO,MIN,,1.5,
14763,2013-02-28,LAL,MIN,,10.0,
14764,2013-03-02,POR,MIN,,8.0,
14765,2013-03-04,MIN,MIA,,,
14766,2013-03-06,MIN,WAS,,,
14767,2013-03-09,DEN,MIN,,15.5,
14768,2013-03-10,MIN,DAL,,,
14769,2013-03-12,MIN,SAS,,,
14770,2013-03-13,IND,MIN,,15.5,
14771,2013-03-15,HOU,MIN,,14.5,
14772,2013-03-17,MIN,NOH,,,
14773,2013-03-18,MEM,MIN,,12.5,
14774,2013-03-21,SAC,MIN,,6.0,
14775,2013-03-22,PHO,MIN,,1.5,
14776,2013-03-24,MIN,CHI,,,
14777,2013-03-26,DET,MIN,,-1.5,
14778,2013-03-27,MIN,LAL,,,
14779,2013-03-29,MIN,OKC,,,
14780,2013-03-30,MIN,MEM,,,
14781,2013-04-01,MIN,BOS,,,
14782,2013-04-03,MIL,MIN,,4.5,
14783,2013-04-05,MIN,TOR,,,
14784,2013-04-06,MIN,DET,,,
14785,2013-04-09,GSW,MIN,,7.0,
14786,2013-04-10,LAC,MIN,,12.5,
14787,2013-04-12,UTA,MIN,,9.5,
14788,2013-04-13,MIN,PHO,,,
14789,2013-04-15,MIN,UTA,,,
14790,2013-04-17,SAS,MIN,,9.0,
14791,2013-10-30,MIN,ORL,,,
14792,2013-11-01,MIN,OKC,,,
14793,2013-11-03,NYK,MIN,,3.5,
14794,2013-11-04,CLE,MIN,,2.0,
14795,2013-11-06,MIN,GSW,,,
14796,2013-11-08,MIN,DAL,,,
14797,2013-11-10,LAL,MIN,,-4.0,
14798,2013-11-11,LAC,MIN,,6.5,
14799,2013-11-13,MIN,CLE,,,
14800,2013-11-15,DEN,MIN,,-2.0,
14801,2013-11-16,MIN,BOS,,,
14802,2013-11-19,WAS,MIN,,-3.5,
14803,2013-11-20,MIN,LAC,,,
14804,2013-11-22,MIN,BRK,,,
14805,2013-11-23,HOU,MIN,,6.0,
14806,2013-11-25,IND,MIN,,6.5,
14807,2013-11-27,MIN,DEN,,,
14808,2013-11-30,DAL,MIN,,-2.0,
14809,2013-12-01,OKC,MIN,,8.5,
14810,2013-12-07,MIN,MIA,,,
14811,2013-12-10,DET,MIN,,-1.0,
14812,2013-12-11,MIN,PHI,,,
14813,2013-12-13,SAS,MIN,,8.0,
14814,2013-12-15,MEM,MIN,,-3.5,
14815,2013-12-16,BOS,MIN,,-1.0,
14816,2013-12-18,MIN,POR,,,
14817,2013-12-20,LAL,MIN,,-6.0,
14818,2013-12-22,LAC,MIN,,4.5,
14819,2013-12-27,MIN,WAS,,,
14820,2013-12-28,MIL,MIN,,-7.5,
14821,2013-12-30,MIN,DAL,,,
14822,2014-01-01,MIN,NOP,,,
14823,2014-01-04,MIN,OKC,,,
14824,2014-01-06,PHI,MIN,,-7.0,
