,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,index,Unnamed: 0.1.1,home,fg_r,fga_r,3p_r,3pa_r,3p_max_r,ft_r,fta_r,orb_r,drb_r,ast_r,stl_r,blk_r,tov_r,o_fg_r,o_fga_r,o_3p_r,o_3pa_r,o_3p_max_r,o_ft_r,o_fta_r,o_orb_r,o_drb_r,o_ast_r,o_stl_r,o_blk_r,o_tov_r,fg_opp_r,fga_opp_r,3p_opp_r,3pa_opp_r,3p_max_opp_r,ft_opp_r,fta_opp_r,orb_opp_r,drb_opp_r,ast_opp_r,stl_opp_r,blk_opp_r,tov_opp_r,o_fg_opp_r,o_fga_opp_r,o_3p_opp_r,o_3pa_opp_r,o_3p_max_opp_r,o_ft_opp_r,o_fta_opp_r,o_orb_opp_r,o_drb_opp_r,o_ast_opp_r,o_stl_opp_r,o_blk_opp_r,o_tov_opp_r,team,team_opp,date,PointDifference,Line,Covered,points,points_opp,O/U_Result,O/U_Line,Covered_O/U
1460,1460,1460,1460,1460,2108,0,46.0,95.0,11.7,29.0,3.0,15.3,19.3,14.3,26.3,28.7,7.0,2.3,11.7,48.7,87.7,15.0,31.3,4.7,18.0,24.0,10.0,31.3,30.0,9.0,5.0,12.3,45.7,80.7,15.3,31.3,3.7,18.7,22.0,9.0,32.7,25.3,4.7,4.7,10.3,42.7,88.0,14.3,33.7,5.7,13.3,21.3,11.0,23.7,23.3,4.7,2.7,7.3,SAS,LAC,2023-01-26,38,13.0,0.0,100,138,238,234.0,1.0
1461,1461,1461,1461,1461,841,1,41.3,88.0,8.3,27.3,3.3,17.7,27.7,14.7,38.7,25.7,6.7,7.0,18.3,39.3,90.7,15.0,40.3,6.3,18.0,23.0,10.0,29.7,22.0,11.0,7.7,12.3,43.3,85.7,11.0,29.3,4.7,12.7,17.3,9.7,29.3,28.7,8.0,5.0,11.3,39.3,82.3,18.0,38.3,6.0,12.3,17.0,10.0,31.0,24.7,5.3,4.3,15.3,HOU,CLE,2023-01-26,18,8.0,0.0,95,113,208,217.0,0.0
1462,1462,1462,1462,1462,445,0,43.3,85.7,11.0,29.3,4.7,12.7,17.3,9.7,29.3,28.7,8.0,5.0,11.3,39.3,82.3,18.0,38.3,6.0,12.3,17.0,10.0,31.0,24.7,5.3,4.3,15.3,41.3,88.0,8.3,27.3,3.3,17.7,27.7,14.7,38.7,25.7,6.7,7.0,18.3,39.3,90.7,15.0,40.3,6.3,18.0,23.0,10.0,29.7,22.0,11.0,7.7,12.3,CLE,HOU,2023-01-26,-18,-8.0,1.0,113,95,208,217.0,0.0
1463,1463,1463,1463,1463,1872,1,41.3,91.0,15.7,35.0,4.3,19.0,24.3,11.7,38.3,30.0,7.3,7.7,16.0,38.3,94.7,10.0,31.3,4.0,18.0,23.7,12.0,34.7,23.0,9.3,4.3,15.7,39.7,83.0,13.7,34.3,4.3,20.0,26.7,10.0,27.7,20.0,5.3,2.0,9.7,36.7,76.3,9.0,26.0,2.3,27.3,33.0,6.7,35.3,21.0,5.3,2.3,11.7,PHX,DAL,2023-01-26,4,-1.0,0.0,95,99,194,221.0,0.0
1464,1464,1464,1464,1464,284,0,45.7,91.7,7.7,27.0,2.0,16.7,21.3,12.3,34.3,23.3,9.7,5.3,13.0,40.0,93.7,9.3,34.7,3.3,18.7,24.7,13.3,32.3,24.3,7.3,5.7,13.0,40.7,90.0,7.0,25.0,4.3,18.7,24.7,9.0,30.3,23.0,9.7,4.7,13.0,44.3,87.7,16.3,34.7,4.7,17.0,19.7,10.0,37.0,29.0,5.3,6.0,16.3,CHI,CHA,2023-01-26,15,-3.0,0.0,96,111,207,236.0,0.0
1465,1465,1465,1465,1465,205,1,45.0,78.3,15.3,31.3,6.7,18.0,26.0,7.0,31.3,28.3,4.7,5.7,13.3,40.0,86.7,15.7,36.3,5.3,24.0,28.7,11.3,30.0,26.0,8.7,2.3,9.7,39.7,89.0,13.0,36.7,4.7,21.7,27.3,12.3,30.3,24.7,7.0,3.3,15.3,48.3,92.7,14.0,35.0,4.0,20.3,25.3,14.0,36.0,26.0,8.3,6.7,12.7,BKN,DET,2023-01-26,8,-7.5,0.0,122,130,252,234.5,1.0
1466,1466,1466,1466,1466,683,0,39.7,89.0,13.0,36.7,4.7,21.7,27.3,12.3,30.3,24.7,7.0,3.3,15.3,48.3,92.7,14.0,35.0,4.0,20.3,25.3,14.0,36.0,26.0,8.3,6.7,12.7,45.0,78.3,15.3,31.3,6.7,18.0,26.0,7.0,31.3,28.3,4.7,5.7,13.3,40.0,86.7,15.7,36.3,5.3,24.0,28.7,11.3,30.0,26.0,8.7,2.3,9.7,DET,BKN,2023-01-26,-8,7.5,1.0,130,122,252,234.5,1.0
1467,1467,1467,1467,1467,128,1,35.3,80.7,14.7,37.7,4.0,14.3,17.7,8.0,32.7,23.3,6.3,6.0,16.7,41.0,88.0,10.0,26.3,3.0,13.0,18.0,9.3,34.7,22.3,8.0,4.7,10.3,42.0,80.0,16.0,34.7,5.0,15.0,21.3,10.7,30.3,27.3,4.3,3.3,14.3,45.7,92.3,13.3,33.7,5.0,17.7,22.3,13.7,28.0,25.7,8.7,4.0,8.0,BOS,NYK,2023-01-26,3,-8.5,0.0,117,120,237,221.5,1.0
1468,1468,1468,1468,1468,1555,0,42.0,80.0,16.0,34.7,5.0,15.0,21.3,10.7,30.3,27.3,4.3,3.3,14.3,45.7,92.3,13.3,33.7,5.0,17.7,22.3,13.7,28.0,25.7,8.7,4.0,8.0,35.3,80.7,14.7,37.7,4.0,14.3,17.7,8.0,32.7,23.3,6.3,6.0,16.7,41.0,88.0,10.0,26.3,3.0,13.0,18.0,9.3,34.7,22.3,8.0,4.7,10.3,NYK,BOS,2023-01-26,-3,8.5,1.0,120,117,237,221.5,1.0
1469,1469,1469,1469,1469,365,1,40.7,90.0,7.0,25.0,4.3,18.7,24.7,9.0,30.3,23.0,9.7,4.7,13.0,44.3,87.7,16.3,34.7,4.7,17.0,19.7,10.0,37.0,29.0,5.3,6.0,16.3,45.7,91.7,7.7,27.0,2.0,16.7,21.3,12.3,34.3,23.3,9.7,5.3,13.0,40.0,93.7,9.3,34.7,3.3,18.7,24.7,13.3,32.3,24.3,7.3,5.7,13.0,CHA,CHI,2023-01-26,-15,3.0,1.0,111,96,207,236.0,0.0
1470,1470,1470,1470,1470,1633,1,46.0,94.7,12.7,33.3,4.3,10.7,14.3,11.3,29.7,24.3,6.7,2.7,9.3,42.3,84.3,11.0,31.7,3.7,22.3,31.3,11.3,35.7,24.3,4.3,4.3,13.3,42.7,86.7,11.3,30.3,4.7,13.3,18.3,10.0,29.3,30.3,9.7,3.7,9.3,38.3,79.0,12.0,31.0,5.0,12.0,17.3,8.7,32.7,24.3,4.0,5.0,17.0,OKC,CLE,2023-01-27,-12,-1.0,1.0,112,100,212,221.5,0.0
1471,1471,1471,1471,1471,446,0,42.7,86.7,11.3,30.3,4.7,13.3,18.3,10.0,29.3,30.3,9.7,3.7,9.3,38.3,79.0,12.0,31.0,5.0,12.0,17.3,8.7,32.7,24.3,4.0,5.0,17.0,46.0,94.7,12.7,33.3,4.3,10.7,14.3,11.3,29.7,24.3,6.7,2.7,9.3,42.3,84.3,11.0,31.7,3.7,22.3,31.3,11.3,35.7,24.3,4.3,4.3,13.3,CLE,OKC,2023-01-27,12,1.0,0.0,100,112,212,221.5,0.0
1472,1472,1472,1472,1472,1158,0,40.7,92.7,11.0,33.0,2.7,17.7,24.7,12.0,27.7,27.3,10.7,3.3,16.0,43.7,87.0,16.3,35.7,5.0,18.7,22.3,10.0,35.7,31.7,9.0,5.0,20.3,39.7,85.3,14.7,37.3,6.0,18.7,24.7,6.3,29.3,20.7,9.3,7.0,13.0,39.7,84.0,10.7,30.7,4.3,18.3,28.0,11.7,36.7,24.3,6.3,6.0,18.3,MEM,MIN,2023-01-27,11,-1.0,0.0,100,111,211,236.0,0.0
1473,1473,1473,1473,1473,1238,1,34.0,81.0,8.0,29.0,3.3,20.0,25.7,10.3,33.7,17.7,8.7,1.3,14.3,35.3,77.3,12.0,33.3,3.3,19.3,24.3,7.7,33.0,22.0,9.7,3.7,17.0,43.7,85.3,13.3,29.7,4.0,18.3,24.3,8.7,29.7,26.7,7.0,6.7,12.3,42.7,87.7,17.0,38.3,5.3,16.3,21.7,9.0,29.3,27.7,8.3,4.7,13.3,MIA,ORL,2023-01-27,-5,-8.5,0.0,110,105,215,219.0,0.0
1474,1474,1474,1474,1474,1397,1,39.7,85.3,14.7,37.3,6.0,18.7,24.7,6.3,29.3,20.7,9.3,7.0,13.0,39.7,84.0,10.7,30.7,4.3,18.3,28.0,11.7,36.7,24.3,6.3,6.0,18.3,40.7,92.7,11.0,33.0,2.7,17.7,24.7,12.0,27.7,27.3,10.7,3.3,16.0,43.7,87.0,16.3,35.7,5.0,18.7,22.3,10.0,35.7,31.7,9.0,5.0,20.3,MIN,MEM,2023-01-27,-11,1.0,1.0,111,100,211,236.0,0.0
1475,1475,1475,1475,1475,923,1,39.7,93.3,12.7,36.3,5.0,22.3,27.7,11.7,30.0,23.7,11.0,6.3,11.3,42.3,87.0,10.7,27.7,3.7,20.7,28.3,11.3,33.3,26.7,7.3,6.7,16.0,43.7,87.3,16.7,40.3,5.3,15.7,21.0,9.0,36.0,26.0,8.3,6.3,18.0,43.0,90.0,10.3,29.3,4.0,18.0,24.3,11.7,32.7,26.7,9.3,3.7,16.0,IND,MIL,2023-01-27,10,6.5,0.0,131,141,272,239.0,1.0
1476,1476,1476,1476,1476,1316,0,43.7,87.3,16.7,40.3,5.3,15.7,21.0,9.0,36.0,26.0,8.3,6.3,18.0,43.0,90.0,10.3,29.3,4.0,18.0,24.3,11.7,32.7,26.7,9.3,3.7,16.0,39.7,93.3,12.7,36.3,5.0,22.3,27.7,11.7,30.0,23.7,11.0,6.3,11.3,42.3,87.0,10.7,27.7,3.7,20.7,28.3,11.3,33.3,26.7,7.3,6.7,16.0,MIL,IND,2023-01-27,-10,-6.5,1.0,141,131,272,239.0,1.0
1477,1477,1477,1477,1477,761,1,42.0,87.0,16.7,35.7,4.7,18.7,24.7,12.7,31.0,28.7,8.7,3.7,16.0,42.3,83.7,12.7,30.3,4.0,20.7,29.0,10.0,27.7,26.7,7.0,6.0,14.3,45.0,91.0,11.3,31.0,3.7,12.7,16.3,11.3,31.0,24.3,10.3,7.0,10.0,37.7,80.0,15.7,36.0,4.3,14.7,18.0,9.7,31.0,28.0,6.3,4.7,16.7,GSW,TOR,2023-01-27,-12,-4.0,1.0,129,117,246,234.0,1.0
1478,1478,1478,1478,1478,2188,0,45.0,91.0,11.3,31.0,3.7,12.7,16.3,11.3,31.0,24.3,10.3,7.0,10.0,37.7,80.0,15.7,36.0,4.3,14.7,18.0,9.7,31.0,28.0,6.3,4.7,16.7,42.0,87.0,16.7,35.7,4.7,18.7,24.7,12.7,31.0,28.7,8.7,3.7,16.0,42.3,83.7,12.7,30.3,4.0,20.7,29.0,10.0,27.7,26.7,7.0,6.0,14.3,TOR,GSW,2023-01-27,12,4.0,0.0,117,129,246,234.0,1.0
1479,1479,1479,1479,1479,1713,0,43.7,85.3,13.3,29.7,4.0,18.3,24.3,8.7,29.7,26.7,7.0,6.7,12.3,42.7,87.7,17.0,38.3,5.3,16.3,21.7,9.0,29.3,27.7,8.3,4.7,13.3,34.0,81.0,8.0,29.0,3.3,20.0,25.7,10.3,33.7,17.7,8.7,1.3,14.3,35.3,77.3,12.0,33.3,3.3,19.3,24.3,7.7,33.0,22.0,9.7,3.7,17.0,ORL,MIA,2023-01-27,5,8.5,1.0,105,110,215,219.0,0.0
1480,1480,1480,1480,1480,285,0,41.3,91.3,6.7,27.7,2.0,16.3,21.7,11.0,34.0,21.0,8.7,3.3,12.7,40.0,89.3,9.0,34.0,3.7,20.0,26.0,9.7,37.0,24.0,7.7,6.3,12.7,40.7,78.3,12.7,29.7,4.3,20.7,27.0,6.3,31.7,25.7,7.7,4.3,15.7,38.7,84.3,14.3,38.0,5.3,17.7,22.0,7.7,27.7,25.7,9.3,4.0,14.3,CHI,ORL,2023-01-28,-19,-2.5,1.0,128,109,237,230.5,1.0
1481,1481,1481,1481,1481,2269,1,41.7,88.0,17.3,40.0,4.3,16.0,21.3,10.0,32.3,27.0,6.3,3.3,13.0,44.0,84.7,12.3,31.0,6.3,17.3,24.0,7.7,34.0,24.7,8.0,5.7,11.0,38.3,82.0,12.0,33.0,4.3,19.0,26.7,9.0,30.7,19.7,4.0,2.7,8.7,37.3,82.0,12.0,30.0,3.3,24.7,29.3,9.3,36.3,24.0,5.7,4.0,9.0,UTA,DAL,2023-01-28,-8,-7.5,1.0,108,100,208,223.0,0.0
1482,1482,1482,1482,1482,526,0,38.3,82.0,12.0,33.0,4.3,19.0,26.7,9.0,30.7,19.7,4.0,2.7,8.7,37.3,82.0,12.0,30.0,3.3,24.7,29.3,9.3,36.3,24.0,5.7,4.0,9.0,41.7,88.0,17.3,40.0,4.3,16.0,21.3,10.0,32.3,27.0,6.3,3.3,13.0,44.0,84.7,12.3,31.0,6.3,17.3,24.0,7.7,34.0,24.7,8.0,5.7,11.0,DAL,UTA,2023-01-28,8,7.5,0.0,100,108,208,223.0,0.0
1483,1483,1483,1483,1483,2109,1,41.3,92.7,9.7,28.3,3.0,18.0,24.0,14.0,29.3,25.3,6.7,2.3,13.7,49.0,90.3,16.0,34.7,5.0,18.7,24.3,8.3,34.7,28.3,10.7,7.3,11.0,40.3,89.3,16.0,35.3,5.0,15.0,18.0,11.3,37.0,29.0,5.7,7.0,13.3,37.3,88.3,10.0,30.3,4.0,17.3,24.3,10.7,34.3,22.3,7.0,4.0,13.3,SAS,PHX,2023-01-28,10,5.5,0.0,118,128,246,232.0,1.0
1484,1484,1484,1484,1484,1873,0,40.3,89.3,16.0,35.3,5.0,15.0,18.0,11.3,37.0,29.0,5.7,7.0,13.3,37.3,88.3,10.0,30.3,4.0,17.3,24.3,10.7,34.3,22.3,7.0,4.0,13.3,41.3,92.7,9.7,28.3,3.0,18.0,24.0,14.0,29.3,25.3,6.7,2.3,13.7,49.0,90.3,16.0,34.7,5.0,18.7,24.3,8.3,34.7,28.3,10.7,7.3,11.0,PHX,SAS,2023-01-28,-10,-5.5,1.0,128,118,246,232.0,1.0
1485,1485,1485,1485,1485,1950,1,47.7,89.0,18.0,38.3,7.7,17.7,21.7,8.3,30.0,28.0,8.3,5.0,10.0,46.3,88.7,14.3,32.7,3.3,17.0,22.7,10.7,31.3,28.3,5.7,4.7,13.3,45.0,96.0,13.0,35.7,4.7,15.3,21.0,14.0,30.0,24.3,9.7,5.3,8.7,41.7,81.7,16.3,38.7,5.0,13.7,18.0,7.7,33.7,33.0,5.0,2.3,15.7,POR,TOR,2023-01-28,18,-3.0,0.0,105,123,228,231.5,0.0
1486,1486,1486,1486,1486,2189,0,45.0,96.0,13.0,35.7,4.7,15.3,21.0,14.0,30.0,24.3,9.7,5.3,8.7,41.7,81.7,16.3,38.7,5.0,13.7,18.0,7.7,33.7,33.0,5.0,2.3,15.7,47.7,89.0,18.0,38.3,7.7,17.7,21.7,8.3,30.0,28.0,8.3,5.0,10.0,46.3,88.7,14.3,32.7,3.3,17.0,22.7,10.7,31.3,28.3,5.7,4.7,13.3,TOR,POR,2023-01-28,-18,3.0,1.0,123,105,228,231.5,0.0
1487,1487,1487,1487,1487,1791,1,44.0,85.3,12.7,30.7,4.0,23.0,26.0,10.7,31.0,25.7,7.3,5.0,12.0,42.3,81.7,12.0,32.0,5.3,21.7,28.3,7.7,27.0,25.3,4.3,4.0,13.0,37.7,86.3,10.7,31.7,2.7,13.0,20.7,10.7,31.7,23.3,8.0,5.0,13.3,38.3,84.0,8.3,27.3,3.7,17.0,21.3,11.7,35.7,18.3,6.7,5.0,14.7,PHI,DEN,2023-01-28,-7,-3.0,1.0,126,119,245,231.5,1.0
1488,1488,1488,1488,1488,604,0,37.7,86.3,10.7,31.7,2.7,13.0,20.7,10.7,31.7,23.3,8.0,5.0,13.3,38.3,84.0,8.3,27.3,3.7,17.0,21.3,11.7,35.7,18.3,6.7,5.0,14.7,44.0,85.3,12.7,30.7,4.0,23.0,26.0,10.7,31.0,25.7,7.3,5.0,12.0,42.3,81.7,12.0,32.0,5.3,21.7,28.3,7.7,27.0,25.3,4.3,4.0,13.0,DEN,PHI,2023-01-28,7,3.0,0.0,119,126,245,231.5,1.0
1489,1489,1489,1489,1489,1714,1,40.7,78.3,12.7,29.7,4.3,20.7,27.0,6.3,31.7,25.7,7.7,4.3,15.7,38.7,84.3,14.3,38.0,5.3,17.7,22.0,7.7,27.7,25.7,9.3,4.0,14.3,41.3,91.3,6.7,27.7,2.0,16.3,21.7,11.0,34.0,21.0,8.7,3.3,12.7,40.0,89.3,9.0,34.0,3.7,20.0,26.0,9.7,37.0,24.0,7.7,6.3,12.7,ORL,CHI,2023-01-28,19,2.5,0.0,109,128,237,230.5,1.0
1490,1490,1490,1490,1490,1476,1,37.3,82.7,8.3,31.3,3.3,15.7,19.7,10.0,32.0,22.3,8.7,4.7,17.3,38.0,80.7,10.0,32.0,3.7,17.3,22.7,7.7,29.7,22.3,10.7,3.7,14.0,44.0,92.0,13.7,34.0,4.0,22.7,29.7,10.0,35.0,29.7,8.7,5.0,8.3,43.7,92.0,9.7,30.7,2.7,18.7,23.3,11.3,34.0,25.7,4.7,7.3,11.0,NOP,WAS,2023-01-28,10,-5.5,0.0,103,113,216,230.5,0.0
1491,1491,1491,1491,1491,1003,0,46.0,83.3,16.3,34.7,4.0,19.3,22.3,7.3,36.0,23.7,6.3,7.0,9.0,38.0,85.7,12.3,33.0,5.7,16.0,26.0,10.7,26.7,20.0,4.3,2.7,9.3,44.7,84.0,10.7,29.0,3.7,18.3,24.0,8.7,34.3,24.7,5.3,4.7,16.7,47.3,95.3,13.0,34.0,4.0,14.0,18.7,11.0,29.0,29.0,12.0,2.3,10.7,LAC,ATL,2023-01-28,-7,1.0,1.0,120,113,233,230.5,1.0
1492,1492,1492,1492,1492,1398,1,41.7,86.3,13.3,35.3,4.7,15.3,21.7,8.3,32.3,24.3,9.3,6.0,15.7,39.7,88.7,10.3,33.7,4.7,17.3,23.3,11.7,33.7,23.7,9.7,4.7,18.0,43.3,81.7,16.0,35.0,5.7,15.7,18.7,6.0,32.7,31.3,7.3,4.0,17.0,45.7,96.0,12.0,34.7,3.0,10.7,13.3,12.3,27.0,27.7,10.0,4.7,13.0,MIN,SAC,2023-01-28,-7,1.0,1.0,117,110,227,238.0,0.0
1493,1493,1493,1493,1493,49,1,44.7,84.0,10.7,29.0,3.7,18.3,24.0,8.7,34.3,24.7,5.3,4.7,16.7,47.3,95.3,13.0,34.0,4.0,14.0,18.7,11.0,29.0,29.0,12.0,2.3,10.7,46.0,83.3,16.3,34.7,4.0,19.3,22.3,7.3,36.0,23.7,6.3,7.0,9.0,38.0,85.7,12.3,33.0,5.7,16.0,26.0,10.7,26.7,20.0,4.3,2.7,9.3,ATL,LAC,2023-01-28,7,-1.0,0.0,113,120,233,230.5,1.0
1494,1494,1494,1494,1494,1080,0,42.3,90.3,12.0,34.3,5.3,19.7,27.0,10.0,36.3,23.0,8.3,6.0,12.3,42.7,92.0,14.7,39.3,4.7,16.3,19.3,11.7,32.7,23.7,6.7,6.0,12.3,36.3,85.7,14.7,41.3,4.0,16.0,20.3,9.3,35.7,22.3,4.7,4.7,16.0,40.3,91.3,12.0,32.7,4.0,17.7,23.3,10.7,36.3,20.0,7.3,3.3,8.3,LAL,BOS,2023-01-28,4,7.5,1.0,121,125,246,234.0,1.0
1495,1495,1495,1495,1495,129,1,36.3,85.7,14.7,41.3,4.0,16.0,20.3,9.3,35.7,22.3,4.7,4.7,16.0,40.3,91.3,12.0,32.7,4.0,17.7,23.3,10.7,36.3,20.0,7.3,3.3,8.3,42.3,90.3,12.0,34.3,5.3,19.7,27.0,10.0,36.3,23.0,8.3,6.0,12.3,42.7,92.0,14.7,39.3,4.7,16.3,19.3,11.7,32.7,23.7,6.7,6.0,12.3,BOS,LAL,2023-01-28,-4,-7.5,0.0,125,121,246,234.0,1.0
1496,1496,1496,1496,1496,1556,0,40.3,84.3,16.0,37.3,5.7,17.0,23.3,11.0,35.3,24.0,4.3,4.0,13.0,40.7,92.3,14.3,37.7,5.3,19.3,24.7,14.0,32.7,24.0,8.0,4.0,10.0,45.0,83.0,13.7,30.3,6.0,21.3,28.3,10.0,27.7,27.7,4.0,5.7,15.7,43.7,89.0,14.0,32.3,5.0,26.3,29.7,12.0,30.0,27.0,10.7,3.7,10.0,NYK,BKN,2023-01-28,7,-0.0,0.0,115,122,237,224.0,1.0
1497,1497,1497,1497,1497,2345,0,44.0,92.0,13.7,34.0,4.0,22.7,29.7,10.0,35.0,29.7,8.7,5.0,8.3,43.7,92.0,9.7,30.7,2.7,18.7,23.3,11.3,34.0,25.7,4.7,7.3,11.0,37.3,82.7,8.3,31.3,3.3,15.7,19.7,10.0,32.0,22.3,8.7,4.7,17.3,38.0,80.7,10.0,32.0,3.7,17.3,22.7,7.7,29.7,22.3,10.7,3.7,14.0,WAS,NOP,2023-01-28,-10,5.5,1.0,113,103,216,230.5,0.0
1498,1498,1498,1498,1498,842,0,41.7,87.0,7.0,26.3,3.3,15.3,23.3,13.0,37.0,25.7,7.0,7.0,18.7,40.0,92.0,14.3,38.7,5.3,17.3,22.3,12.7,29.0,25.0,11.0,6.0,11.7,43.3,93.0,10.7,31.0,4.7,25.3,31.0,14.3,31.7,26.0,9.7,3.7,15.3,49.3,94.7,14.3,37.7,4.7,19.7,24.0,13.0,33.0,28.3,9.0,6.7,16.0,HOU,DET,2023-01-28,-3,6.0,1.0,117,114,231,234.5,0.0
1499,1499,1499,1499,1499,684,1,43.3,93.0,10.7,31.0,4.7,25.3,31.0,14.3,31.7,26.0,9.7,3.7,15.3,49.3,94.7,14.3,37.7,4.7,19.7,24.0,13.0,33.0,28.3,9.0,6.7,16.0,41.7,87.0,7.0,26.3,3.3,15.3,23.3,13.0,37.0,25.7,7.0,7.0,18.7,40.0,92.0,14.3,38.7,5.3,17.3,22.3,12.7,29.0,25.0,11.0,6.0,11.7,DET,HOU,2023-01-28,3,-6.0,0.0,114,117,231,234.5,0.0
1500,1500,1500,1500,1500,2028,0,43.3,81.7,16.0,35.0,5.7,15.7,18.7,6.0,32.7,31.3,7.3,4.0,17.0,45.7,96.0,12.0,34.7,3.0,10.7,13.3,12.3,27.0,27.7,10.0,4.7,13.0,41.7,86.3,13.3,35.3,4.7,15.3,21.7,8.3,32.3,24.3,9.3,6.0,15.7,39.7,88.7,10.3,33.7,4.7,17.3,23.3,11.7,33.7,23.7,9.7,4.7,18.0,SAC,MIN,2023-01-28,7,-1.0,0.0,110,117,227,238.0,0.0
1501,1501,1501,1501,1501,206,1,45.0,83.0,13.7,30.3,6.0,21.3,28.3,10.0,27.7,27.7,4.0,5.7,15.7,43.7,89.0,14.0,32.3,5.0,26.3,29.7,12.0,30.0,27.0,10.7,3.7,10.0,40.3,84.3,16.0,37.3,5.7,17.0,23.3,11.0,35.3,24.0,4.3,4.0,13.0,40.7,92.3,14.3,37.7,5.3,19.3,24.7,14.0,32.7,24.0,8.0,4.0,10.0,BKN,NYK,2023-01-28,-7,0.0,1.0,122,115,237,224.0,1.0
1502,1502,1502,1502,1502,1317,1,48.0,91.3,18.0,41.7,5.0,18.7,27.7,11.3,38.3,28.7,11.0,5.3,18.7,43.3,91.0,12.3,33.0,4.7,21.0,28.0,10.3,33.0,23.0,9.7,4.0,17.3,38.0,87.3,8.3,31.0,3.7,16.7,20.0,10.0,32.3,21.3,6.0,6.0,12.7,39.7,83.3,11.0,32.7,3.7,17.3,23.3,8.0,33.0,22.7,7.0,6.0,12.3,MIL,NOP,2023-01-29,-25,-10.5,1.0,135,110,245,229.0,1.0
1503,1503,1503,1503,1503,1477,0,38.0,87.3,8.3,31.0,3.7,16.7,20.0,10.0,32.3,21.3,6.0,6.0,12.7,39.7,83.3,11.0,32.7,3.7,17.3,23.3,8.0,33.0,22.7,7.0,6.0,12.3,48.0,91.3,18.0,41.7,5.0,18.7,27.7,11.3,38.3,28.7,11.0,5.3,18.7,43.3,91.0,12.3,33.0,4.7,21.0,28.0,10.3,33.0,23.0,9.7,4.0,17.3,NOP,MIL,2023-01-29,25,10.5,0.0,110,135,245,229.0,1.0
1504,1504,1504,1504,1504,924,0,44.0,91.0,12.7,35.0,5.0,21.7,28.3,9.7,28.7,23.7,11.0,6.3,11.0,47.0,89.3,12.7,31.7,4.0,19.0,27.0,11.3,31.7,28.3,8.0,5.0,16.3,40.0,93.0,10.0,33.3,2.7,16.7,22.0,12.0,26.0,25.3,12.7,2.7,16.0,45.3,86.3,16.3,35.7,5.0,15.0,19.0,11.0,36.3,33.7,9.7,5.3,21.3,IND,MEM,2023-01-29,12,8.0,0.0,100,112,212,242.0,0.0
1505,1505,1505,1505,1505,1159,1,40.0,93.0,10.0,33.3,2.7,16.7,22.0,12.0,26.0,25.3,12.7,2.7,16.0,45.3,86.3,16.3,35.7,5.0,15.0,19.0,11.0,36.3,33.7,9.7,5.3,21.3,44.0,91.0,12.7,35.0,5.0,21.7,28.3,9.7,28.7,23.7,11.0,6.3,11.0,47.0,89.3,12.7,31.7,4.0,19.0,27.0,11.3,31.7,28.3,8.0,5.0,16.3,MEM,IND,2023-01-29,-12,-8.0,1.0,112,100,212,242.0,0.0
1506,1506,1506,1506,1506,1004,0,48.3,84.3,18.7,38.3,4.7,15.0,18.3,6.3,34.0,25.3,6.0,7.7,10.3,41.3,90.7,10.3,30.3,4.7,16.3,24.0,11.7,28.7,23.0,7.3,2.3,8.7,39.7,87.3,11.7,32.7,4.7,14.3,18.7,10.7,27.3,28.3,9.7,4.3,9.7,38.7,75.7,10.7,24.0,4.3,16.0,22.0,9.7,35.0,22.7,4.7,3.7,17.0,LAC,CLE,2023-01-29,23,11.5,0.0,99,122,221,215.5,1.0
1507,1507,1507,1507,1507,366,1,38.7,88.3,5.0,24.3,3.3,21.0,27.7,9.0,35.7,21.7,8.7,5.7,13.7,41.7,90.3,14.0,34.7,4.0,17.3,20.3,10.3,37.7,26.3,6.3,5.3,15.3,36.0,86.3,10.0,33.3,4.3,20.7,25.3,10.3,33.0,22.0,10.7,2.0,13.0,34.0,73.7,10.0,32.0,3.0,20.7,25.7,5.0,36.7,22.0,9.0,4.3,20.3,CHA,MIA,2023-01-29,-5,6.0,1.0,122,117,239,224.0,1.0
1508,1508,1508,1508,1508,1239,0,36.0,86.3,10.0,33.3,4.3,20.7,25.3,10.3,33.0,22.0,10.7,2.0,13.0,34.0,73.7,10.0,32.0,3.0,20.7,25.7,5.0,36.7,22.0,9.0,4.3,20.3,38.7,88.3,5.0,24.3,3.3,21.0,27.7,9.0,35.7,21.7,8.7,5.7,13.7,41.7,90.3,14.0,34.7,4.0,17.3,20.3,10.3,37.7,26.3,6.3,5.3,15.3,MIA,CHA,2023-01-29,5,-6.0,0.0,117,122,239,224.0,1.0
1509,1509,1509,1509,1509,447,1,39.7,87.3,11.7,32.7,4.7,14.3,18.7,10.7,27.3,28.3,9.7,4.3,9.7,38.7,75.7,10.7,24.0,4.3,16.0,22.0,9.7,35.0,22.7,4.7,3.7,17.0,48.3,84.3,18.7,38.3,4.7,15.0,18.3,6.3,34.0,25.3,6.0,7.7,10.3,41.3,90.7,10.3,30.3,4.7,16.3,24.0,11.7,28.7,23.0,7.3,2.3,8.7,CLE,LAC,2023-01-29,-23,-11.5,1.0,122,99,221,215.5,1.0
